StudentID,Subject,ExamType,Score,MaxScore,Term
S0762,English,Unit Test,26,100,Term 2
S0762,Geography,Mid Term,37,100,Term 3
S0762,Math,Unit Test,1,100,Term 3
S0762,English,Mid Term,14,100,Term 1
S0762,Science,Final Exam,1,100,Term 3
S0762,Science,Final Exam,14,100,Term 3
S0762,Science,Final Exam,82,100,Term 2
S0762,English,Final Exam,60,100,Term 2
S0762,Geography,Mid Term,68,100,Term 2
S0762,Science,Final Exam,71,100,Term 1
S0762,Geography,Final Exam,64,100,Term 2
S0762,English,Final Exam,43,100,Term 1
S0762,Geography,Final Exam,32,100,Term 2
S0762,Geography,Unit Test,91,100,Term 3
S0762,Math,Final Exam,30,100,Term 2
S0762,Geography,Mid Term,24,100,Term 3
S0762,Math,Final Exam,31,100,Term 3
S0762,Science,Mid Term,54,100,Term 1
S0762,Math,Final Exam,17,100,Term 2
S0762,Math,Final Exam,81,100,Term 2
S0762,English,Unit Test,60,100,Term 3
S0762,Math,Mid Term,29,100,Term 1
S0762,Math,Mid Term,64,100,Term 2
S0763,History,Mid Term,4,100,Term 1
S0763,English,Mid Term,16,100,Term 3
S0763,History,Unit Test,3,100,Term 2
S0763,History,Mid Term,49,100,Term 3
S0763,Science,Mid Term,71,100,Term 3
S0763,Geography,Final Exam,100,100,Term 2
S0763,History,Mid Term,18,100,Term 2
S0763,History,Final Exam,84,100,Term 3
S0763,Science,Mid Term,10,100,Term 2
S0763,English,Mid Term,10,100,Term 3
S0763,Geography,Unit Test,78,100,Term 1
S0763,Math,Unit Test,94,100,Term 1
S0763,English,Unit Test,49,100,Term 1
S0763,Science,Mid Term,58,100,Term 1
S0763,Science,Final Exam,89,100,Term 1
S0763,History,Unit Test,59,100,Term 3
S0763,Math,Unit Test,88,100,Term 1
S0763,History,Final Exam,72,100,Term 3
S0763,Geography,Unit Test,93,100,Term 2
S0763,History,Mid Term,39,100,Term 1
S0763,Geography,Unit Test,35,100,Term 1
S0763,Math,Final Exam,51,100,Term 1
S0763,English,Unit Test,12,100,Term 1
S0763,History,Final Exam,99,100,Term 1
S0763,History,Mid Term,62,100,Term 3
S0763,Math,Unit Test,7,100,Term 1
S0763,Science,Mid Term,13,100,Term 3
S0763,Geography,Final Exam,31,100,Term 3
S0763,History,Final Exam,95,100,Term 3
S0763,Math,Mid Term,27,100,Term 2
S0764,Math,Unit Test,49,100,Term 3
S0764,Science,Unit Test,74,100,Term 1
S0764,English,Mid Term,64,100,Term 1
S0764,Math,Mid Term,41,100,Term 3
S0764,English,Unit Test,73,100,Term 3
S0764,Math,Final Exam,14,100,Term 2
S0764,History,Unit Test,81,100,Term 2
S0764,English,Mid Term,52,100,Term 3
S0764,English,Final Exam,74,100,Term 2
S0764,History,Mid Term,42,100,Term 1
S0764,Math,Final Exam,6,100,Term 1
S0764,English,Mid Term,87,100,Term 3
S0764,Science,Final Exam,52,100,Term 3
S0764,Math,Mid Term,9,100,Term 2
S0764,History,Unit Test,36,100,Term 1
S0764,History,Mid Term,61,100,Term 1
S0764,Math,Final Exam,54,100,Term 1
S0764,Math,Mid Term,68,100,Term 1
S0764,Science,Mid Term,17,100,Term 1
S0764,Geography,Unit Test,27,100,Term 3
S0764,Math,Unit Test,69,100,Term 1
S0764,English,Final Exam,23,100,Term 3
S0764,Math,Unit Test,54,100,Term 2
S0764,English,Unit Test,68,100,Term 2
S0764,English,Unit Test,83,100,Term 2
S0764,Math,Unit Test,92,100,Term 3
S0764,Geography,Final Exam,94,100,Term 1
S0764,English,Final Exam,30,100,Term 1
S0764,Science,Mid Term,76,100,Term 2
S0764,Science,Mid Term,60,100,Term 2
S0765,English,Mid Term,58,100,Term 1
S0765,History,Mid Term,50,100,Term 3
S0765,Math,Final Exam,73,100,Term 2
S0765,Science,Final Exam,92,100,Term 3
S0765,English,Unit Test,34,100,Term 3
S0765,History,Unit Test,74,100,Term 1
S0765,Science,Mid Term,32,100,Term 2
S0765,English,Final Exam,72,100,Term 3
S0765,Geography,Mid Term,41,100,Term 3
S0765,Math,Final Exam,11,100,Term 3
S0765,Geography,Unit Test,28,100,Term 3
S0765,History,Final Exam,24,100,Term 1
S0765,Geography,Final Exam,91,100,Term 1
S0765,History,Unit Test,76,100,Term 1
S0765,English,Final Exam,97,100,Term 1
S0765,Geography,Mid Term,71,100,Term 1
S0765,English,Final Exam,6,100,Term 2
S0765,Science,Mid Term,77,100,Term 2
S0765,Geography,Final Exam,83,100,Term 1
S0765,Geography,Unit Test,92,100,Term 2
S0765,Science,Final Exam,13,100,Term 1
S0765,Science,Unit Test,29,100,Term 1
S0765,Geography,Mid Term,34,100,Term 2
S0765,Math,Mid Term,5,100,Term 2
S0765,Science,Unit Test,7,100,Term 2
S0765,Geography,Mid Term,25,100,Term 3
S0765,Science,Unit Test,15,100,Term 1
S0765,English,Mid Term,99,100,Term 2
S0765,Science,Mid Term,96,100,Term 1
S0765,History,Final Exam,61,100,Term 3
S0766,Science,Final Exam,93,100,Term 2
S0766,English,Unit Test,69,100,Term 3
S0766,History,Final Exam,44,100,Term 1
S0766,Math,Mid Term,94,100,Term 3
S0766,Science,Mid Term,28,100,Term 3
S0766,Math,Final Exam,44,100,Term 1
S0766,English,Mid Term,71,100,Term 1
S0766,History,Mid Term,36,100,Term 2
S0766,Geography,Final Exam,30,100,Term 2
S0766,Math,Unit Test,85,100,Term 3
S0766,Math,Mid Term,37,100,Term 2
S0766,History,Unit Test,69,100,Term 1
S0766,Math,Final Exam,79,100,Term 1
S0766,Math,Final Exam,53,100,Term 3
S0766,English,Mid Term,3,100,Term 2
S0766,English,Unit Test,18,100,Term 3
S0766,English,Final Exam,61,100,Term 3
S0766,Geography,Mid Term,71,100,Term 3
S0766,History,Unit Test,76,100,Term 2
S0766,Science,Unit Test,84,100,Term 1
S0766,English,Mid Term,42,100,Term 3
S0766,Math,Unit Test,56,100,Term 3
S0766,Math,Unit Test,100,100,Term 1
S0766,Geography,Unit Test,41,100,Term 2
S0766,Science,Final Exam,75,100,Term 3
S0766,Science,Final Exam,0,100,Term 3
S0766,Science,Mid Term,35,100,Term 2
S0766,Math,Unit Test,61,100,Term 1
S0766,Geography,Unit Test,64,100,Term 2
S0766,Science,Mid Term,56,100,Term 2
S0767,Geography,Mid Term,51,100,Term 3
S0767,Science,Mid Term,71,100,Term 2
S0767,Geography,Unit Test,41,100,Term 2
S0767,Math,Unit Test,23,100,Term 1
S0767,Math,Unit Test,62,100,Term 2
S0767,Geography,Unit Test,32,100,Term 3
S0767,Math,Unit Test,13,100,Term 1
S0767,History,Final Exam,48,100,Term 1
S0767,History,Unit Test,70,100,Term 2
S0767,Science,Mid Term,46,100,Term 3
S0767,History,Final Exam,88,100,Term 3
S0767,Math,Mid Term,31,100,Term 3
S0767,Math,Mid Term,59,100,Term 3
S0767,Math,Unit Test,44,100,Term 2
S0767,English,Unit Test,56,100,Term 1
S0767,Science,Unit Test,59,100,Term 1
S0767,Science,Final Exam,54,100,Term 1
S0767,English,Mid Term,93,100,Term 2
S0767,Geography,Final Exam,30,100,Term 3
S0767,English,Final Exam,71,100,Term 1
S0767,English,Final Exam,24,100,Term 3
S0767,English,Mid Term,43,100,Term 1
S0767,Math,Unit Test,46,100,Term 3
S0767,English,Mid Term,6,100,Term 2
S0767,Geography,Unit Test,29,100,Term 2
S0767,History,Final Exam,65,100,Term 2
S0767,Math,Final Exam,76,100,Term 2
S0767,Math,Mid Term,80,100,Term 2
S0767,Geography,Mid Term,3,100,Term 2
S0767,Geography,Final Exam,35,100,Term 1
S0768,History,Unit Test,89,100,Term 3
S0768,History,Mid Term,8,100,Term 1
S0768,English,Final Exam,70,100,Term 2
S0768,Science,Mid Term,14,100,Term 1
S0768,English,Mid Term,45,100,Term 2
S0768,Geography,Unit Test,53,100,Term 2
S0768,History,Unit Test,12,100,Term 2
S0768,Science,Final Exam,55,100,Term 1
S0768,Math,Unit Test,92,100,Term 3
S0768,Geography,Final Exam,63,100,Term 3
S0768,Math,Unit Test,10,100,Term 2
S0768,Math,Mid Term,86,100,Term 2
S0768,Science,Mid Term,5,100,Term 2
S0768,Science,Unit Test,35,100,Term 2
S0768,English,Unit Test,2,100,Term 2
S0768,Science,Mid Term,80,100,Term 1
S0768,Science,Mid Term,45,100,Term 1
S0768,Math,Final Exam,9,100,Term 3
S0768,Science,Final Exam,43,100,Term 1
S0768,Math,Mid Term,48,100,Term 3
S0768,Math,Final Exam,88,100,Term 2
S0768,Geography,Unit Test,5,100,Term 2
S0768,Geography,Final Exam,74,100,Term 3
S0768,Math,Final Exam,90,100,Term 3
S0768,History,Mid Term,97,100,Term 2
S0768,English,Unit Test,87,100,Term 2
S0768,History,Mid Term,24,100,Term 2
S0768,History,Final Exam,21,100,Term 1
S0768,Math,Unit Test,87,100,Term 2
S0768,Science,Unit Test,22,100,Term 3
S0769,Math,Mid Term,58,100,Term 2
S0769,History,Final Exam,86,100,Term 2
S0769,Math,Mid Term,24,100,Term 3
S0769,Geography,Mid Term,46,100,Term 3
S0769,English,Mid Term,14,100,Term 2
S0769,Geography,Unit Test,36,100,Term 3
S0769,Math,Mid Term,40,100,Term 1
S0769,English,Unit Test,83,100,Term 3
S0769,History,Unit Test,51,100,Term 2
S0769,Geography,Unit Test,15,100,Term 3
S0769,Math,Mid Term,66,100,Term 2
S0769,Science,Final Exam,90,100,Term 1
S0769,English,Final Exam,36,100,Term 1
S0769,History,Unit Test,88,100,Term 2
S0769,English,Unit Test,37,100,Term 3
S0769,Math,Final Exam,52,100,Term 2
S0769,History,Final Exam,86,100,Term 2
S0769,Science,Final Exam,94,100,Term 2
S0769,History,Final Exam,38,100,Term 1
S0769,History,Mid Term,43,100,Term 1
S0769,Science,Unit Test,15,100,Term 3
S0769,English,Unit Test,79,100,Term 3
S0769,English,Unit Test,39,100,Term 2
S0769,Science,Final Exam,49,100,Term 3
S0769,Geography,Mid Term,42,100,Term 2
S0769,English,Mid Term,25,100,Term 3
S0769,Science,Unit Test,34,100,Term 3
S0769,English,Unit Test,38,100,Term 3
S0769,Science,Unit Test,45,100,Term 1
S0769,Geography,Mid Term,9,100,Term 2
S0770,Geography,Mid Term,40,100,Term 1
S0770,Math,Final Exam,54,100,Term 3
S0770,English,Unit Test,6,100,Term 1
S0770,Geography,Final Exam,98,100,Term 3
S0770,Math,Final Exam,39,100,Term 2
S0770,Math,Unit Test,72,100,Term 2
S0770,Math,Unit Test,47,100,Term 1
S0770,History,Mid Term,81,100,Term 1
S0770,Geography,Final Exam,59,100,Term 2
S0770,English,Final Exam,14,100,Term 3
S0770,English,Mid Term,45,100,Term 1
S0770,Math,Unit Test,65,100,Term 2
S0770,Math,Unit Test,76,100,Term 1
S0770,English,Mid Term,26,100,Term 3
S0770,Geography,Mid Term,63,100,Term 3
S0770,English,Mid Term,0,100,Term 1
S0770,Geography,Unit Test,29,100,Term 3
S0770,Science,Final Exam,86,100,Term 2
S0770,Math,Mid Term,67,100,Term 2
S0770,Math,Mid Term,84,100,Term 2
S0770,Geography,Unit Test,1,100,Term 1
S0770,English,Unit Test,7,100,Term 2
S0770,Science,Mid Term,48,100,Term 1
S0770,English,Unit Test,43,100,Term 3
S0770,Geography,Unit Test,77,100,Term 2
S0770,Geography,Final Exam,51,100,Term 2
S0770,Math,Unit Test,18,100,Term 3
S0770,Science,Unit Test,30,100,Term 1
S0770,English,Unit Test,78,100,Term 1
S0770,Science,Unit Test,1,100,Term 3
S0771,English,Mid Term,77,100,Term 3
S0771,Geography,Unit Test,62,100,Term 1
S0771,English,Unit Test,82,100,Term 1
S0771,Math,Unit Test,66,100,Term 1
S0771,History,Unit Test,72,100,Term 1
S0771,Geography,Mid Term,24,100,Term 1
S0771,English,Final Exam,51,100,Term 2
S0771,Geography,Final Exam,97,100,Term 2
S0771,Math,Unit Test,32,100,Term 1
S0771,Math,Final Exam,2,100,Term 1
S0771,Science,Mid Term,40,100,Term 2
S0771,Science,Final Exam,43,100,Term 1
S0771,Geography,Final Exam,62,100,Term 3
S0771,Geography,Mid Term,28,100,Term 1
S0771,English,Unit Test,55,100,Term 2
S0771,Geography,Mid Term,5,100,Term 3
S0771,Science,Final Exam,17,100,Term 1
S0771,Science,Mid Term,8,100,Term 1
S0771,Math,Mid Term,23,100,Term 3
S0771,Geography,Mid Term,77,100,Term 1
S0771,Geography,Mid Term,63,100,Term 1
S0771,English,Unit Test,5,100,Term 1
S0771,Science,Unit Test,70,100,Term 1
S0771,Geography,Mid Term,67,100,Term 3
S0771,Science,Mid Term,4,100,Term 1
S0771,Geography,Final Exam,93,100,Term 1
S0771,Science,Unit Test,45,100,Term 2
S0771,Geography,Mid Term,93,100,Term 1
S0771,English,Mid Term,73,100,Term 1
S0771,Geography,Mid Term,26,100,Term 1
S0772,History,Mid Term,23,100,Term 3
S0772,English,Unit Test,27,100,Term 2
S0772,History,Unit Test,67,100,Term 2
S0772,Math,Unit Test,73,100,Term 3
S0772,Science,Mid Term,73,100,Term 1
S0772,History,Final Exam,63,100,Term 2
S0772,History,Unit Test,16,100,Term 3
S0772,English,Final Exam,89,100,Term 3
S0772,Math,Final Exam,54,100,Term 1
S0772,Geography,Final Exam,33,100,Term 1
S0772,Science,Unit Test,90,100,Term 1
S0772,Geography,Final Exam,17,100,Term 1
S0772,English,Final Exam,17,100,Term 2
S0772,Math,Unit Test,30,100,Term 2
S0772,Geography,Unit Test,90,100,Term 1
S0772,Math,Final Exam,33,100,Term 2
S0772,Geography,Final Exam,69,100,Term 1
S0772,Math,Mid Term,87,100,Term 2
S0772,Math,Unit Test,22,100,Term 1
S0772,English,Final Exam,41,100,Term 3
S0772,Science,Unit Test,73,100,Term 1
S0772,Science,Unit Test,25,100,Term 1
S0772,Geography,Unit Test,6,100,Term 1
S0772,Geography,Mid Term,64,100,Term 3
S0772,Geography,Final Exam,17,100,Term 2
S0772,Science,Final Exam,71,100,Term 1
S0772,Science,Final Exam,45,100,Term 3
S0772,History,Mid Term,7,100,Term 1
S0772,English,Unit Test,24,100,Term 2
S0772,Science,Unit Test,89,100,Term 2
S0773,Math,Unit Test,15,100,Term 3
S0773,English,Unit Test,62,100,Term 2
S0773,History,Final Exam,36,100,Term 3
S0773,English,Unit Test,57,100,Term 3
S0773,Science,Mid Term,30,100,Term 1
S0773,Science,Mid Term,6,100,Term 3
S0773,Math,Final Exam,31,100,Term 2
S0773,Math,Mid Term,15,100,Term 3
S0773,English,Final Exam,21,100,Term 2
S0773,Science,Mid Term,31,100,Term 2
S0773,Geography,Mid Term,50,100,Term 3
S0773,Science,Final Exam,0,100,Term 1
S0773,Geography,Final Exam,46,100,Term 3
S0773,English,Mid Term,80,100,Term 3
S0773,Math,Unit Test,24,100,Term 1
S0773,Math,Unit Test,19,100,Term 3
S0773,Math,Mid Term,57,100,Term 1
S0773,Math,Mid Term,18,100,Term 1
S0773,History,Unit Test,34,100,Term 2
S0773,English,Unit Test,52,100,Term 3
S0773,English,Mid Term,84,100,Term 2
S0773,History,Final Exam,87,100,Term 3
S0773,Geography,Mid Term,53,100,Term 1
S0773,Geography,Unit Test,16,100,Term 3
S0773,Science,Unit Test,30,100,Term 2
S0773,Geography,Final Exam,75,100,Term 1
S0773,Science,Mid Term,72,100,Term 2
S0773,English,Unit Test,69,100,Term 3
S0773,Geography,Mid Term,66,100,Term 3
S0773,History,Final Exam,45,100,Term 2
S0774,Science,Mid Term,79,100,Term 1
S0774,Math,Final Exam,44,100,Term 1
S0774,Geography,Final Exam,79,100,Term 3
S0774,English,Unit Test,68,100,Term 3
S0774,Math,Mid Term,88,100,Term 1
S0774,Math,Final Exam,31,100,Term 2
S0774,English,Mid Term,73,100,Term 1
S0774,History,Mid Term,7,100,Term 2
S0774,English,Mid Term,20,100,Term 3
S0774,Geography,Mid Term,1,100,Term 1
S0774,Science,Final Exam,33,100,Term 2
S0774,Math,Unit Test,48,100,Term 3
S0774,English,Unit Test,27,100,Term 1
S0774,Science,Final Exam,30,100,Term 1
S0774,English,Final Exam,76,100,Term 2
S0774,English,Final Exam,27,100,Term 2
S0774,Geography,Unit Test,65,100,Term 1
S0774,History,Mid Term,80,100,Term 1
S0774,History,Final Exam,61,100,Term 1
S0774,Geography,Unit Test,9,100,Term 2
S0774,Geography,Unit Test,72,100,Term 1
S0774,History,Mid Term,22,100,Term 1
S0774,History,Unit Test,99,100,Term 2
S0774,Science,Final Exam,46,100,Term 1
S0774,Math,Final Exam,18,100,Term 1
S0774,Math,Final Exam,63,100,Term 1
S0774,History,Final Exam,80,100,Term 1
S0774,Math,Unit Test,44,100,Term 3
S0774,History,Mid Term,16,100,Term 1
S0774,Math,Unit Test,90,100,Term 3
S0775,Math,Unit Test,97,100,Term 3
S0775,History,Mid Term,39,100,Term 2
S0775,Science,Mid Term,88,100,Term 3
S0775,Geography,Final Exam,7,100,Term 2
S0775,Science,Mid Term,28,100,Term 2
S0775,History,Mid Term,20,100,Term 3
S0775,Science,Final Exam,89,100,Term 1
S0775,Science,Final Exam,22,100,Term 3
S0775,English,Unit Test,7,100,Term 3
S0775,English,Mid Term,93,100,Term 3
S0775,Science,Unit Test,10,100,Term 3
S0775,Science,Final Exam,37,100,Term 1
S0775,Geography,Mid Term,93,100,Term 2
S0775,English,Final Exam,26,100,Term 3
S0775,Geography,Unit Test,4,100,Term 3
S0775,Science,Final Exam,14,100,Term 2
S0775,Math,Unit Test,82,100,Term 1
S0775,Math,Unit Test,57,100,Term 1
S0775,Math,Final Exam,7,100,Term 3
S0775,History,Mid Term,69,100,Term 1
S0775,Math,Unit Test,74,100,Term 2
S0775,Math,Final Exam,42,100,Term 2
S0775,Geography,Final Exam,74,100,Term 1
S0775,English,Unit Test,63,100,Term 2
S0775,Science,Mid Term,38,100,Term 3
S0775,English,Mid Term,63,100,Term 1
S0775,History,Unit Test,26,100,Term 3
S0775,Math,Mid Term,24,100,Term 2
S0775,Science,Unit Test,47,100,Term 1
S0775,History,Mid Term,21,100,Term 1
S0776,Geography,Final Exam,61,100,Term 3
S0776,English,Mid Term,43,100,Term 1
S0776,Science,Final Exam,92,100,Term 1
S0776,History,Final Exam,38,100,Term 3
S0776,English,Mid Term,36,100,Term 1
S0776,Science,Unit Test,81,100,Term 3
S0776,Science,Mid Term,77,100,Term 1
S0776,Science,Final Exam,71,100,Term 1
S0776,History,Unit Test,0,100,Term 1
S0776,Science,Final Exam,12,100,Term 1
S0776,History,Final Exam,45,100,Term 2
S0776,Geography,Unit Test,12,100,Term 3
S0776,Science,Unit Test,25,100,Term 1
S0776,Geography,Unit Test,40,100,Term 1
S0776,History,Unit Test,53,100,Term 2
S0776,Geography,Final Exam,48,100,Term 3
S0776,History,Unit Test,22,100,Term 3
S0776,Science,Unit Test,95,100,Term 1
S0776,Math,Unit Test,11,100,Term 1
S0776,Science,Mid Term,77,100,Term 2
S0776,Geography,Final Exam,84,100,Term 1
S0776,English,Unit Test,42,100,Term 1
S0776,Geography,Unit Test,50,100,Term 2
S0776,Math,Unit Test,72,100,Term 3
S0776,History,Mid Term,5,100,Term 2
S0776,Math,Unit Test,78,100,Term 1
S0776,History,Unit Test,85,100,Term 2
S0776,Math,Unit Test,26,100,Term 2
S0776,Science,Mid Term,74,100,Term 2
S0776,Math,Mid Term,8,100,Term 2
S0777,Math,Final Exam,79,100,Term 3
S0777,Math,Final Exam,67,100,Term 1
S0777,History,Unit Test,76,100,Term 1
S0777,Geography,Unit Test,25,100,Term 3
S0777,Math,Unit Test,59,100,Term 1
S0777,History,Unit Test,37,100,Term 3
S0777,History,Unit Test,57,100,Term 1
S0777,Science,Final Exam,45,100,Term 2
S0777,English,Mid Term,100,100,Term 3
S0777,Geography,Mid Term,15,100,Term 2
S0777,Science,Mid Term,24,100,Term 1
S0777,Geography,Unit Test,12,100,Term 2
S0777,Math,Final Exam,79,100,Term 2
S0777,History,Mid Term,11,100,Term 1
S0777,Math,Final Exam,6,100,Term 1
S0777,English,Unit Test,82,100,Term 2
S0777,Math,Final Exam,69,100,Term 1
S0777,English,Final Exam,3,100,Term 1
S0777,History,Mid Term,65,100,Term 3
S0777,Math,Unit Test,21,100,Term 1
S0777,History,Final Exam,25,100,Term 1
S0777,Geography,Mid Term,47,100,Term 2
S0777,Geography,Unit Test,71,100,Term 2
S0777,Math,Final Exam,57,100,Term 3
S0777,Science,Mid Term,30,100,Term 3
S0777,Geography,Mid Term,99,100,Term 1
S0777,English,Unit Test,58,100,Term 2
S0777,History,Final Exam,66,100,Term 3
S0777,English,Mid Term,19,100,Term 3
S0777,Science,Mid Term,80,100,Term 3
S0778,Math,Final Exam,90,100,Term 3
S0778,Math,Mid Term,50,100,Term 2
S0778,Geography,Final Exam,29,100,Term 2
S0778,History,Unit Test,78,100,Term 3
S0778,Math,Unit Test,9,100,Term 1
S0778,Math,Final Exam,3,100,Term 1
S0778,Geography,Final Exam,27,100,Term 2
S0778,History,Mid Term,71,100,Term 1
S0778,History,Mid Term,67,100,Term 1
S0778,Geography,Final Exam,93,100,Term 3
S0778,Science,Unit Test,80,100,Term 3
S0778,Math,Final Exam,26,100,Term 1
S0778,History,Final Exam,24,100,Term 3
S0778,Science,Mid Term,32,100,Term 2
S0778,English,Final Exam,86,100,Term 2
S0778,Science,Unit Test,52,100,Term 1
S0778,English,Unit Test,96,100,Term 3
S0778,History,Final Exam,27,100,Term 1
S0778,English,Unit Test,62,100,Term 2
S0778,Math,Final Exam,20,100,Term 3
S0778,Science,Mid Term,93,100,Term 1
S0778,Math,Unit Test,96,100,Term 1
S0778,Math,Final Exam,74,100,Term 2
S0778,History,Final Exam,80,100,Term 1
S0778,English,Final Exam,26,100,Term 2
S0778,Science,Mid Term,18,100,Term 2
S0778,Geography,Mid Term,17,100,Term 3
S0778,English,Unit Test,50,100,Term 1
S0778,History,Mid Term,36,100,Term 2
S0778,Math,Mid Term,28,100,Term 2
S0779,English,Final Exam,33,100,Term 1
S0779,Math,Final Exam,79,100,Term 2
S0779,History,Unit Test,37,100,Term 3
S0779,History,Mid Term,77,100,Term 3
S0779,History,Final Exam,30,100,Term 2
S0779,Math,Mid Term,47,100,Term 1
S0779,Science,Final Exam,100,100,Term 1
S0779,Geography,Mid Term,29,100,Term 1
S0779,Geography,Mid Term,70,100,Term 3
S0779,English,Unit Test,92,100,Term 3
S0779,English,Unit Test,48,100,Term 1
S0779,Geography,Final Exam,15,100,Term 1
S0779,English,Unit Test,87,100,Term 3
S0779,Math,Unit Test,13,100,Term 2
S0779,Science,Unit Test,15,100,Term 1
S0779,Geography,Final Exam,81,100,Term 2
S0779,Math,Unit Test,90,100,Term 1
S0779,History,Unit Test,49,100,Term 1
S0779,Geography,Final Exam,56,100,Term 1
S0779,History,Mid Term,76,100,Term 1
S0779,Science,Mid Term,7,100,Term 2
S0779,English,Mid Term,53,100,Term 1
S0779,History,Final Exam,69,100,Term 2
S0779,History,Mid Term,41,100,Term 3
S0779,Math,Mid Term,60,100,Term 1
S0779,Math,Final Exam,47,100,Term 1
S0779,Science,Unit Test,16,100,Term 1
S0779,English,Unit Test,77,100,Term 1
S0779,Science,Final Exam,53,100,Term 3
S0779,English,Final Exam,9,100,Term 3
S0780,History,Final Exam,39,100,Term 2
S0780,Science,Unit Test,16,100,Term 1
S0780,English,Final Exam,18,100,Term 2
S0780,History,Mid Term,27,100,Term 2
S0780,Geography,Mid Term,2,100,Term 2
S0780,Geography,Unit Test,30,100,Term 2
S0780,English,Mid Term,57,100,Term 2
S0780,History,Unit Test,25,100,Term 1
S0780,History,Mid Term,68,100,Term 1
S0780,History,Final Exam,42,100,Term 2
S0780,Geography,Unit Test,7,100,Term 2
S0780,Science,Unit Test,61,100,Term 3
S0780,Math,Unit Test,100,100,Term 3
S0780,Science,Unit Test,3,100,Term 3
S0780,Geography,Unit Test,3,100,Term 3
S0780,Math,Mid Term,87,100,Term 1
S0780,English,Final Exam,38,100,Term 1
S0780,Science,Final Exam,93,100,Term 3
S0780,History,Mid Term,61,100,Term 1
S0780,Science,Final Exam,50,100,Term 3
S0780,Geography,Final Exam,64,100,Term 3
S0780,History,Final Exam,44,100,Term 2
S0780,Math,Mid Term,43,100,Term 1
S0780,Science,Mid Term,5,100,Term 3
S0780,English,Unit Test,60,100,Term 3
S0780,Science,Mid Term,3,100,Term 1
S0780,History,Unit Test,38,100,Term 2
S0780,Math,Unit Test,49,100,Term 3
S0780,History,Unit Test,74,100,Term 2
S0780,Math,Mid Term,94,100,Term 2
S0781,History,Unit Test,30,100,Term 2
S0781,History,Unit Test,50,100,Term 1
S0781,English,Mid Term,21,100,Term 2
S0781,English,Final Exam,45,100,Term 1
S0781,History,Unit Test,100,100,Term 1
S0781,Geography,Unit Test,46,100,Term 2
S0781,History,Unit Test,73,100,Term 3
S0781,English,Unit Test,11,100,Term 3
S0781,History,Mid Term,90,100,Term 2
S0781,Science,Final Exam,70,100,Term 3
S0781,Math,Unit Test,63,100,Term 2
S0781,Geography,Unit Test,4,100,Term 3
S0781,English,Final Exam,93,100,Term 1
S0781,Science,Mid Term,58,100,Term 3
S0781,Math,Unit Test,27,100,Term 1
S0781,Geography,Unit Test,51,100,Term 3
S0781,History,Mid Term,28,100,Term 1
S0781,Geography,Final Exam,86,100,Term 3
S0781,Geography,Unit Test,11,100,Term 1
S0781,Science,Mid Term,30,100,Term 2
S0781,Science,Unit Test,27,100,Term 3
S0781,Science,Final Exam,64,100,Term 1
S0781,Science,Mid Term,17,100,Term 1
S0781,Geography,Mid Term,44,100,Term 1
S0781,Math,Final Exam,66,100,Term 1
S0781,History,Final Exam,48,100,Term 2
S0781,Science,Final Exam,17,100,Term 2
S0781,Math,Mid Term,83,100,Term 2
S0781,English,Final Exam,7,100,Term 1
S0781,Science,Mid Term,16,100,Term 1
S0782,Geography,Final Exam,44,100,Term 1
S0782,English,Unit Test,82,100,Term 3
S0782,English,Mid Term,94,100,Term 1
S0782,Science,Mid Term,2,100,Term 3
S0782,History,Mid Term,29,100,Term 3
S0782,Geography,Unit Test,38,100,Term 1
S0782,Science,Final Exam,24,100,Term 3
S0782,Math,Final Exam,22,100,Term 3
S0782,Geography,Final Exam,52,100,Term 1
S0782,English,Final Exam,18,100,Term 1
S0782,Math,Final Exam,96,100,Term 3
S0782,Math,Mid Term,20,100,Term 3
S0782,History,Final Exam,53,100,Term 3
S0782,History,Final Exam,20,100,Term 1
S0782,English,Final Exam,96,100,Term 2
S0782,Math,Unit Test,23,100,Term 2
S0782,Science,Final Exam,38,100,Term 3
S0782,Math,Unit Test,93,100,Term 3
S0782,Math,Final Exam,6,100,Term 2
S0782,Science,Mid Term,77,100,Term 3
S0782,Science,Final Exam,85,100,Term 1
S0782,Geography,Mid Term,3,100,Term 2
S0782,English,Final Exam,21,100,Term 2
S0782,Geography,Unit Test,80,100,Term 2
S0782,Math,Unit Test,84,100,Term 3
S0782,Science,Mid Term,73,100,Term 1
S0782,English,Unit Test,14,100,Term 1
S0782,Geography,Unit Test,99,100,Term 3
S0782,Science,Mid Term,78,100,Term 2
S0782,Science,Mid Term,30,100,Term 1
S0783,History,Mid Term,61,100,Term 2
S0783,History,Mid Term,45,100,Term 3
S0783,Science,Unit Test,10,100,Term 3
S0783,History,Mid Term,85,100,Term 3
S0783,History,Mid Term,70,100,Term 2
S0783,Geography,Mid Term,71,100,Term 1
S0783,Geography,Mid Term,67,100,Term 1
S0783,Math,Unit Test,97,100,Term 1
S0783,Geography,Unit Test,50,100,Term 2
S0783,History,Unit Test,79,100,Term 3
S0783,Math,Final Exam,15,100,Term 2
S0783,History,Mid Term,75,100,Term 3
S0783,Geography,Mid Term,76,100,Term 1
S0783,Geography,Final Exam,87,100,Term 1
S0783,Geography,Mid Term,67,100,Term 1
S0783,English,Mid Term,74,100,Term 3
S0783,Math,Final Exam,74,100,Term 1
