StudentID,Date,Status,Reason
S0961,2024-09-06,Present,
S0961,2024-06-29,Present,
S0961,2024-12-26,Present,
S0961,2024-11-03,Present,
S0961,2024-12-22,Present,
S0961,2024-08-31,Absent,Wall build history.
S0961,2024-07-10,Present,
S0961,2025-03-26,Present,
S0961,2024-08-29,Present,
S0961,2025-06-08,Present,
S0961,2025-04-30,Present,
S0961,2025-05-31,Present,
S0961,2024-08-04,Present,
S0961,2025-03-16,Present,
S0961,2025-04-02,Present,
S0961,2024-12-04,Present,
S0961,2025-06-15,Present,
S0961,2024-12-12,Present,
S0961,2024-08-22,Present,
S0961,2025-05-08,Present,
S0961,2025-02-21,Present,
S0961,2025-01-01,Present,
S0961,2024-08-14,Present,
S0961,2024-12-06,Present,
S0961,2025-01-24,Present,
S0961,2024-11-19,Present,
S0961,2024-12-01,Present,
S0961,2025-05-25,Present,
S0961,2025-05-24,Absent,Indeed before positive such.
S0961,2025-05-03,Present,
S0961,2024-07-25,Present,
S0961,2024-07-24,Present,
S0961,2024-09-22,Present,
S0961,2025-03-02,Present,
S0961,2024-07-26,Present,
S0961,2025-01-23,Present,
S0961,2025-05-19,Present,
S0961,2025-03-27,Present,
S0961,2025-06-12,Absent,Gun than require.
S0961,2024-10-26,Present,
S0961,2024-07-02,Present,
S0961,2025-03-26,Present,
S0961,2024-06-25,Present,
S0961,2024-11-08,Present,
S0961,2024-12-02,Present,
S0961,2025-05-22,Present,
S0961,2025-01-22,Present,
S0961,2024-10-04,Present,
S0961,2024-10-30,Present,
S0961,2024-12-26,Present,
S0961,2024-11-10,Present,
S0961,2025-01-12,Present,
S0961,2024-08-21,Present,
S0961,2025-01-17,Present,
S0961,2025-04-05,Present,
S0961,2025-02-19,Present,
S0961,2025-01-10,Present,
S0961,2025-02-23,Present,
S0961,2025-03-05,Present,
S0961,2024-07-19,Present,
S0961,2024-10-17,Present,
S0961,2025-01-02,Present,
S0961,2024-11-02,Present,
S0961,2025-02-03,Absent,Box nothing eye.
S0961,2024-09-21,Present,
S0961,2025-05-03,Present,
S0961,2024-11-24,Present,
S0961,2025-01-13,Present,
S0961,2024-09-02,Present,
S0961,2024-07-06,Present,
S0961,2024-06-30,Present,
S0961,2024-11-12,Present,
S0962,2025-01-24,Present,
S0962,2024-09-05,Present,
S0962,2025-01-12,Present,
S0962,2025-01-30,Present,
S0962,2024-08-17,Present,
S0962,2024-11-24,Present,
S0962,2025-05-25,Present,
S0962,2025-05-08,Present,
S0962,2024-09-28,Present,
S0962,2025-04-26,Absent,Dog agency coach.
S0962,2024-07-20,Present,
S0962,2025-02-09,Present,
S0962,2025-03-01,Present,
S0962,2025-03-16,Present,
S0962,2024-12-03,Present,
S0962,2024-12-19,Present,
S0962,2024-08-17,Present,
S0962,2024-09-23,Absent,Difficult member hair PM.
S0962,2025-02-01,Present,
S0962,2025-01-29,Present,
S0962,2025-06-04,Present,
S0962,2024-08-23,Present,
S0962,2024-10-29,Present,
S0962,2025-05-01,Present,
S0962,2025-04-22,Present,
S0962,2025-04-10,Present,
S0962,2024-07-08,Present,
S0962,2024-10-11,Present,
S0962,2024-09-15,Present,
S0962,2024-07-25,Present,
S0962,2024-11-27,Present,
S0962,2025-03-29,Present,
S0962,2025-03-28,Present,
S0962,2024-07-18,Present,
S0962,2025-02-27,Present,
S0962,2024-07-25,Present,
S0962,2025-03-06,Present,
S0962,2025-01-02,Present,
S0962,2025-03-06,Present,
S0962,2025-03-13,Present,
S0962,2024-12-09,Present,
S0962,2025-05-02,Present,
S0962,2025-01-07,Present,
S0962,2024-11-05,Present,
S0962,2024-12-10,Absent,Decision hard.
S0962,2025-06-14,Present,
S0962,2025-04-27,Present,
S0962,2024-12-21,Present,
S0962,2024-07-22,Present,
S0962,2024-09-21,Present,
S0962,2025-04-13,Present,
S0962,2025-04-07,Present,
S0962,2025-03-28,Absent,Popular environment especially hour.
S0962,2025-01-22,Present,
S0962,2024-08-21,Present,
S0962,2025-04-23,Present,
S0962,2025-03-17,Present,
S0962,2024-07-09,Present,
S0962,2024-09-18,Present,
S0962,2024-06-17,Present,
S0962,2025-01-22,Absent,Food election ten land entire.
S0962,2024-10-03,Present,
S0962,2024-10-05,Present,
S0962,2025-04-03,Absent,Travel miss shoulder either to.
S0962,2025-01-18,Present,
S0962,2025-03-29,Present,
S0962,2024-07-01,Present,
S0962,2024-08-31,Present,
S0962,2024-10-25,Present,
S0962,2024-11-08,Present,
S0962,2025-04-07,Present,
S0962,2025-03-16,Present,
S0962,2025-05-22,Present,
S0962,2024-08-16,Present,
S0962,2025-03-26,Present,
S0962,2025-03-08,Present,
S0962,2025-05-26,Present,
S0962,2025-05-27,Present,
S0962,2024-11-30,Present,
S0962,2024-12-23,Present,
S0962,2024-10-24,Present,
S0962,2024-09-04,Present,
S0962,2025-05-28,Present,
S0962,2025-01-12,Present,
S0962,2025-01-31,Present,
S0962,2025-05-25,Present,
S0962,2025-05-29,Present,
S0962,2024-12-13,Present,
S0962,2024-08-15,Present,
S0962,2024-10-17,Present,
S0962,2025-06-10,Present,
S0962,2024-09-03,Present,
S0962,2025-03-13,Present,
S0962,2025-04-23,Present,
S0962,2024-11-08,Present,
S0962,2025-03-14,Present,
S0962,2025-03-23,Present,
S0962,2024-08-09,Present,
S0962,2024-07-03,Present,
S0962,2024-09-15,Present,
S0963,2024-09-14,Present,
S0963,2025-02-09,Present,
S0963,2025-04-24,Present,
S0963,2025-02-16,Present,
S0963,2025-03-14,Present,
S0963,2024-09-19,Absent,Worry study avoid professional.
S0963,2024-07-06,Absent,Order character beyond.
S0963,2025-01-13,Present,
S0963,2024-07-12,Present,
S0963,2025-02-09,Present,
S0963,2024-11-15,Present,
S0963,2024-10-13,Present,
S0963,2024-10-19,Present,
S0963,2024-10-06,Present,
S0963,2024-08-20,Present,
S0963,2024-09-01,Present,
S0963,2025-04-18,Present,
S0963,2025-04-28,Present,
S0963,2025-01-20,Present,
S0963,2024-09-25,Present,
S0963,2024-12-01,Present,
S0963,2025-04-27,Present,
S0963,2025-01-02,Present,
S0963,2024-07-17,Present,
S0963,2025-03-07,Absent,Way yes.
S0963,2025-03-21,Present,
S0963,2025-01-31,Present,
S0963,2024-09-05,Present,
S0963,2024-12-10,Absent,Both rather you future program.
S0963,2024-11-19,Present,
S0963,2024-11-23,Present,
S0963,2025-05-28,Present,
S0963,2025-01-30,Present,
S0963,2024-12-15,Present,
S0963,2024-07-18,Present,
S0963,2025-04-02,Present,
S0963,2024-12-05,Present,
S0963,2025-02-25,Present,
S0963,2025-04-21,Present,
S0963,2024-06-29,Absent,Number four kind add office.
S0963,2024-12-02,Present,
S0963,2025-03-15,Present,
S0963,2024-10-13,Present,
S0963,2024-08-23,Present,
S0963,2025-02-07,Present,
S0963,2024-11-22,Present,
S0963,2025-02-14,Present,
S0963,2024-09-26,Present,
S0963,2025-05-22,Present,
S0963,2024-12-21,Present,
S0963,2024-08-22,Present,
S0963,2024-11-16,Present,
S0963,2024-11-10,Present,
S0963,2024-12-09,Present,
S0963,2024-11-03,Present,
S0963,2025-02-08,Absent,Couple within like behavior.
S0963,2024-12-30,Present,
S0963,2025-04-24,Absent,Cover bad soon.
S0963,2024-06-23,Present,
S0963,2024-12-22,Absent,Sport medical range itself.
S0963,2025-05-09,Present,
S0963,2024-11-07,Present,
S0963,2024-09-26,Present,
S0963,2025-01-22,Present,
S0963,2025-02-19,Present,
S0963,2025-05-29,Absent,Tell act suffer.
S0963,2024-09-25,Present,
S0963,2024-12-14,Present,
S0963,2025-03-01,Present,
S0963,2024-12-07,Present,
S0963,2025-01-09,Present,
S0963,2025-05-31,Present,
S0963,2025-05-23,Present,
S0963,2024-09-13,Absent,Hot professor will sing.
S0963,2025-03-24,Present,
S0963,2025-06-16,Present,
S0963,2024-12-20,Present,
S0963,2025-01-22,Present,
S0963,2024-07-21,Present,
S0963,2025-06-02,Present,
S0963,2025-03-15,Present,
S0963,2024-09-07,Present,
S0963,2024-08-06,Present,
S0963,2024-12-26,Present,
S0963,2025-05-23,Present,
S0963,2024-09-03,Present,
S0963,2025-03-28,Present,
S0963,2024-11-26,Present,
S0963,2025-03-23,Present,
S0963,2024-11-08,Present,
S0963,2025-05-21,Absent,Between sound sense state.
S0963,2024-09-19,Present,
S0963,2024-08-06,Present,
S0963,2025-03-19,Present,
S0963,2024-10-07,Present,
S0963,2025-04-11,Present,
S0963,2024-08-23,Present,
S0963,2024-09-30,Present,
S0963,2025-05-05,Present,
S0963,2025-03-03,Present,
S0964,2024-07-27,Present,
S0964,2024-09-27,Present,
S0964,2025-02-04,Present,
S0964,2024-12-08,Present,
S0964,2025-04-28,Present,
S0964,2025-01-31,Present,
S0964,2025-05-07,Present,
S0964,2025-01-12,Present,
S0964,2025-03-27,Present,
S0964,2024-09-06,Present,
S0964,2024-11-02,Present,
S0964,2024-08-19,Present,
S0964,2025-03-08,Present,
S0964,2024-09-19,Present,
S0964,2024-07-02,Present,
S0964,2025-05-29,Present,
S0964,2025-01-12,Absent,Prove successful.
S0964,2024-07-30,Present,
S0964,2024-08-13,Present,
S0964,2025-05-20,Present,
S0964,2025-02-06,Present,
S0964,2024-12-21,Present,
S0964,2025-05-21,Present,
S0964,2025-01-07,Present,
S0964,2025-03-13,Present,
S0964,2025-03-22,Present,
S0964,2024-07-26,Present,
S0964,2024-12-05,Present,
S0964,2025-05-27,Present,
S0964,2025-01-03,Present,
S0964,2024-07-16,Present,
S0964,2025-06-16,Present,
S0964,2024-12-30,Present,
S0964,2024-11-02,Absent,Certainly around board.
S0964,2025-04-25,Present,
S0964,2024-09-21,Present,
S0964,2025-06-05,Present,
S0964,2025-05-03,Present,
S0964,2024-07-12,Absent,Red cover.
S0964,2025-02-08,Present,
S0964,2024-12-12,Present,
S0964,2025-06-07,Present,
S0964,2025-02-18,Present,
S0964,2025-03-29,Present,
S0964,2025-03-29,Present,
S0964,2025-05-30,Present,
S0964,2025-01-13,Present,
S0964,2024-10-11,Present,
S0964,2025-04-23,Present,
S0964,2025-01-23,Present,
S0964,2025-05-04,Present,
S0964,2024-11-02,Present,
S0964,2024-09-05,Present,
S0964,2024-06-21,Present,
S0964,2024-10-24,Present,
S0964,2024-06-25,Present,
S0964,2024-11-22,Absent,Image born head agree family.
S0964,2025-04-21,Present,
S0964,2025-03-18,Present,
S0964,2024-12-22,Absent,Wait situation.
S0964,2024-10-14,Present,
S0964,2024-10-10,Present,
S0964,2024-10-15,Present,
S0964,2024-07-09,Present,
S0964,2025-03-20,Present,
S0964,2024-08-13,Present,
S0964,2024-11-06,Present,
S0964,2025-05-05,Absent,Speech whole.
S0964,2025-03-30,Present,
S0964,2025-02-04,Present,
S0964,2025-05-23,Present,
S0964,2025-05-09,Present,
S0964,2024-07-04,Present,
S0964,2024-06-23,Present,
S0964,2025-03-13,Present,
S0964,2024-12-23,Present,
S0964,2025-02-23,Present,
S0964,2025-02-03,Present,
S0964,2025-05-29,Absent,Interest both security.
S0964,2024-06-25,Present,
S0964,2025-03-03,Absent,Bag president trial report.
S0964,2024-12-16,Present,
S0964,2025-01-16,Present,
S0964,2024-12-31,Present,
S0964,2025-01-25,Present,
S0964,2025-03-06,Present,
S0964,2025-01-05,Present,
S0964,2025-02-23,Present,
S0964,2024-09-25,Present,
S0964,2024-09-01,Present,
S0964,2025-02-14,Present,
S0964,2024-12-25,Present,
S0964,2024-07-17,Present,
S0964,2025-06-09,Present,
S0964,2025-04-19,Present,
S0964,2024-11-20,Present,
S0964,2024-08-15,Present,
S0964,2024-08-27,Present,
S0964,2024-08-24,Present,
S0964,2024-07-18,Present,
S0965,2024-12-12,Present,
S0965,2025-01-25,Present,
S0965,2024-10-07,Present,
S0965,2024-10-04,Present,
S0965,2025-03-26,Present,
S0965,2025-02-23,Present,
S0965,2025-01-03,Present,
S0965,2025-04-17,Present,
S0965,2024-10-31,Present,
S0965,2025-05-15,Present,
S0965,2025-01-31,Absent,Kid foreign radio.
S0965,2024-07-17,Present,
S0965,2024-12-14,Present,
S0965,2024-10-09,Present,
S0965,2024-11-07,Absent,Success customer about set.
S0965,2024-08-11,Present,
S0965,2025-01-20,Present,
S0965,2024-12-29,Present,
S0965,2024-12-09,Present,
S0965,2024-09-30,Present,
S0965,2025-03-14,Present,
S0965,2024-11-20,Present,
S0965,2024-12-25,Present,
S0965,2024-08-19,Present,
S0965,2024-10-06,Present,
S0965,2024-06-23,Present,
S0965,2025-05-26,Present,
S0965,2025-02-17,Present,
S0965,2025-04-07,Present,
S0965,2024-09-10,Present,
S0965,2025-02-01,Present,
S0965,2025-02-03,Present,
S0965,2025-04-15,Present,
S0965,2024-07-21,Present,
S0965,2025-06-06,Present,
S0965,2024-07-28,Present,
S0965,2024-08-25,Present,
S0965,2025-05-23,Present,
S0965,2025-02-28,Present,
S0965,2025-02-05,Present,
S0965,2025-03-07,Present,
S0965,2024-08-09,Absent,War pull suffer sister.
S0965,2025-04-28,Present,
S0965,2024-10-27,Present,
S0965,2024-09-11,Absent,Commercial new.
S0965,2024-08-22,Present,
S0965,2024-09-14,Absent,Example perhaps world color.
S0965,2024-11-20,Present,
S0965,2025-04-20,Present,
S0965,2025-03-26,Absent,Around low.
S0965,2025-03-23,Present,
S0965,2025-04-05,Present,
S0965,2024-11-08,Present,
S0965,2024-07-12,Absent,Wrong kitchen win.
S0965,2024-11-30,Present,
S0965,2024-08-21,Present,
S0965,2024-06-21,Present,
S0965,2024-08-19,Present,
S0965,2024-10-17,Present,
S0965,2025-06-05,Present,
S0965,2025-01-03,Present,
S0965,2025-01-10,Present,
S0965,2024-08-02,Present,
S0965,2024-11-07,Present,
S0965,2024-07-17,Present,
S0965,2025-04-07,Present,
S0965,2025-03-21,Present,
S0965,2024-12-27,Present,
S0965,2025-03-27,Absent,Author through success.
S0965,2025-03-08,Present,
S0965,2025-04-30,Present,
S0965,2025-03-18,Absent,Allow miss she media.
S0965,2024-07-26,Present,
S0965,2024-11-25,Present,
S0965,2025-01-13,Present,
S0965,2025-02-26,Present,
S0965,2025-05-23,Present,
S0965,2024-11-09,Present,
S0965,2024-07-26,Present,
S0965,2024-10-29,Present,
S0965,2024-11-22,Present,
S0965,2025-02-21,Absent,Though we.
S0965,2025-04-21,Present,
S0965,2024-08-25,Present,
S0965,2024-07-08,Present,
S0965,2024-10-06,Present,
S0965,2024-07-10,Present,
S0965,2024-09-10,Present,
S0965,2024-09-18,Present,
S0965,2024-08-06,Present,
S0965,2025-06-09,Present,
S0965,2025-04-03,Present,
S0965,2024-06-20,Present,
S0965,2025-01-01,Present,
S0965,2024-09-14,Present,
S0965,2025-01-23,Present,
S0965,2025-04-19,Present,
S0965,2024-10-10,Present,
S0965,2024-09-10,Present,
S0965,2025-02-07,Present,
S0966,2025-02-06,Present,
S0966,2025-04-14,Present,
S0966,2025-05-29,Present,
S0966,2025-05-21,Absent,Girl church tough now both.
S0966,2024-11-03,Present,
S0966,2024-11-18,Present,
S0966,2025-05-05,Present,
S0966,2024-07-01,Absent,Necessary contain wide north.
S0966,2024-12-21,Present,
S0966,2025-01-24,Present,
S0966,2024-10-08,Present,
S0966,2024-10-19,Present,
S0966,2024-11-11,Present,
S0966,2025-04-10,Present,
S0966,2024-11-28,Present,
S0966,2024-08-25,Present,
S0966,2025-06-11,Present,
S0966,2025-01-15,Present,
S0966,2024-10-04,Present,
S0966,2025-01-24,Present,
S0966,2025-02-12,Present,
S0966,2025-04-16,Present,
S0966,2025-04-16,Present,
S0966,2025-06-02,Absent,For maintain might task.
S0966,2025-04-24,Present,
S0966,2024-09-12,Present,
S0966,2024-11-14,Present,
S0966,2024-08-17,Present,
S0966,2025-04-25,Present,
S0966,2024-07-13,Present,
S0966,2024-06-17,Absent,Thank doctor compare million.
S0966,2024-06-20,Present,
S0966,2024-07-02,Present,
S0966,2024-06-22,Present,
S0966,2024-11-17,Present,
S0966,2025-01-22,Present,
S0966,2025-04-08,Present,
S0966,2024-08-21,Present,
S0966,2024-09-23,Present,
S0966,2025-05-12,Present,
S0966,2024-09-30,Present,
S0966,2024-10-24,Present,
S0966,2024-12-08,Present,
S0966,2024-11-14,Present,
S0966,2025-05-03,Present,
S0966,2025-02-18,Absent,By change whom.
S0966,2024-10-02,Present,
S0966,2024-12-04,Absent,Change pressure improve interesting.
S0966,2025-03-29,Present,
S0966,2024-11-08,Present,
S0966,2025-04-13,Present,
S0966,2024-10-23,Present,
S0966,2025-04-05,Absent,Question nice realize bag finish.
S0966,2025-05-08,Present,
S0966,2024-09-17,Present,
S0966,2024-09-06,Present,
S0966,2025-05-13,Present,
S0966,2024-08-29,Present,
S0966,2024-06-29,Present,
S0966,2025-01-14,Present,
S0966,2024-08-16,Present,
S0966,2024-12-02,Present,
S0966,2024-11-22,Present,
S0966,2025-04-27,Present,
S0966,2024-08-25,Present,
S0966,2024-06-24,Present,
S0966,2024-08-30,Present,
S0966,2025-03-29,Present,
S0966,2025-03-30,Present,
S0966,2024-07-03,Present,
S0966,2025-01-06,Present,
S0966,2025-02-01,Present,
S0966,2024-08-07,Present,
S0966,2024-09-17,Present,
S0966,2025-03-19,Present,
S0966,2024-08-23,Present,
S0966,2024-10-12,Present,
S0966,2024-09-11,Present,
S0966,2024-10-09,Present,
S0966,2024-12-22,Present,
S0966,2024-10-21,Present,
S0966,2025-01-10,Present,
S0966,2025-01-15,Present,
S0966,2024-11-08,Present,
S0966,2025-03-01,Present,
S0966,2025-01-09,Present,
S0966,2024-10-13,Present,
S0966,2025-04-11,Present,
S0966,2024-11-10,Present,
S0966,2024-10-08,Present,
S0966,2024-09-16,Present,
S0966,2024-10-30,Present,
S0966,2024-09-27,Present,
S0966,2025-05-17,Present,
S0966,2024-08-22,Present,
S0966,2024-11-04,Present,
S0966,2025-05-16,Present,
S0966,2024-08-02,Present,
S0966,2024-08-04,Present,
S0966,2025-02-10,Present,
S0967,2025-03-18,Present,
S0967,2025-03-07,Present,
S0967,2024-11-15,Present,
S0967,2025-03-22,Present,
S0967,2025-06-02,Present,
S0967,2024-09-11,Present,
S0967,2025-05-31,Present,
S0967,2025-04-26,Absent,Mean over word my crime.
S0967,2025-04-03,Present,
S0967,2025-03-02,Present,
S0967,2024-09-23,Present,
S0967,2024-10-15,Present,
S0967,2024-08-09,Present,
S0967,2024-11-25,Present,
S0967,2025-05-18,Present,
S0967,2024-11-24,Present,
S0967,2024-12-25,Absent,Yes computer fund project.
S0967,2025-06-06,Present,
S0967,2025-03-30,Present,
S0967,2025-03-11,Present,
S0967,2025-06-12,Present,
S0967,2024-09-23,Present,
S0967,2024-10-01,Present,
S0967,2024-12-24,Present,
S0967,2024-12-06,Present,
S0967,2025-06-10,Present,
S0967,2024-10-13,Present,
S0967,2025-03-27,Present,
S0967,2024-07-11,Present,
S0967,2024-11-16,Present,
S0967,2025-06-05,Present,
S0967,2024-10-14,Present,
S0967,2024-09-11,Present,
S0967,2024-11-05,Present,
S0967,2024-08-13,Absent,Accept character can member himself.
S0967,2024-12-26,Absent,Method add woman door.
S0967,2025-01-11,Present,
S0967,2025-06-16,Present,
S0967,2024-07-19,Present,
S0967,2025-01-24,Present,
S0967,2025-03-02,Present,
S0967,2024-12-06,Present,
S0967,2024-10-15,Present,
S0967,2024-10-21,Present,
S0967,2025-03-19,Present,
S0967,2024-06-24,Present,
S0967,2025-05-14,Present,
S0967,2025-01-19,Present,
S0967,2025-03-21,Present,
S0967,2024-07-30,Absent,Take likely.
S0967,2024-12-31,Present,
S0967,2024-09-08,Present,
S0967,2025-03-24,Absent,Home world support kind already.
S0967,2024-06-22,Present,
S0967,2025-04-12,Present,
S0967,2024-09-27,Present,
S0967,2025-05-07,Present,
S0967,2024-12-31,Absent,Same weight.
S0967,2025-03-29,Present,
S0967,2024-07-21,Present,
S0967,2024-11-26,Present,
S0967,2024-11-27,Present,
S0967,2025-01-12,Present,
S0967,2024-12-31,Present,
S0967,2025-02-21,Present,
S0967,2025-02-12,Present,
S0967,2025-04-19,Present,
S0967,2024-08-29,Present,
S0967,2024-07-30,Present,
S0967,2024-11-03,Present,
S0967,2025-04-04,Present,
S0967,2025-02-06,Present,
S0967,2024-11-03,Present,
S0967,2024-12-25,Present,
S0967,2024-06-25,Absent,State would turn they.
S0967,2024-09-15,Present,
S0967,2024-10-07,Present,
S0967,2025-04-22,Present,
S0967,2024-06-17,Absent,East painting friend.
S0967,2025-04-25,Present,
S0967,2024-10-23,Present,
S0967,2024-08-08,Present,
S0967,2024-06-25,Present,
S0967,2024-06-20,Present,
S0967,2024-08-29,Present,
S0967,2025-04-13,Present,
S0967,2025-04-18,Present,
S0967,2024-06-19,Present,
S0967,2024-11-22,Present,
S0967,2024-12-23,Present,
S0967,2025-04-05,Present,
S0967,2025-04-21,Present,
S0967,2024-07-12,Present,
S0967,2024-10-23,Present,
S0967,2024-10-09,Present,
S0967,2025-04-12,Present,
S0967,2024-07-22,Present,
S0967,2024-12-20,Present,
S0967,2025-04-14,Absent,Administration focus alone investment.
S0967,2025-02-19,Present,
S0968,2024-11-19,Present,
S0968,2024-08-31,Present,
S0968,2024-12-24,Present,
S0968,2025-05-01,Present,
S0968,2024-10-08,Present,
S0968,2025-01-11,Present,
S0968,2025-02-09,Present,
S0968,2024-12-28,Present,
S0968,2024-10-29,Present,
S0968,2025-04-19,Absent,Federal city.
S0968,2024-07-14,Present,
S0968,2025-04-23,Present,
S0968,2024-10-26,Present,
S0968,2025-03-01,Present,
S0968,2024-08-22,Present,
S0968,2024-07-22,Present,
S0968,2024-10-29,Absent,Six each.
S0968,2025-04-29,Present,
S0968,2025-03-21,Absent,South work light.
S0968,2024-12-07,Present,
S0968,2024-06-24,Absent,Together billion.
S0968,2024-07-18,Present,
S0968,2024-10-28,Present,
S0968,2024-10-27,Present,
S0968,2025-02-20,Absent,Boy let five.
S0968,2024-12-07,Present,
S0968,2024-06-28,Present,
S0968,2024-12-28,Present,
S0968,2025-01-19,Absent,Page raise result too.
S0968,2024-11-19,Present,
S0968,2024-08-15,Present,
S0968,2025-05-30,Absent,However affect career.
S0968,2025-02-04,Present,
S0968,2025-01-14,Present,
S0968,2024-11-03,Present,
S0968,2025-01-05,Present,
S0968,2025-04-15,Present,
S0968,2024-10-21,Present,
S0968,2024-12-28,Present,
S0968,2024-06-27,Present,
S0968,2024-08-25,Absent,Artist exist public president section.
S0968,2024-10-04,Present,
S0968,2025-06-08,Present,
S0968,2024-10-15,Present,
S0968,2025-01-28,Present,
S0968,2024-10-28,Present,
S0968,2024-07-30,Present,
S0968,2024-10-28,Present,
S0968,2024-11-19,Present,
S0968,2024-12-16,Present,
S0968,2025-02-03,Present,
S0968,2025-03-30,Present,
S0968,2025-05-18,Present,
S0968,2024-11-20,Present,
S0968,2024-10-08,Present,
S0968,2024-09-18,Absent,Economic each.
S0968,2024-08-31,Present,
S0968,2025-04-14,Absent,Event early appear century.
S0968,2024-11-18,Present,
S0968,2025-04-09,Present,
S0968,2024-11-27,Present,
S0968,2024-11-13,Present,
S0968,2025-02-17,Present,
S0968,2025-03-01,Present,
S0968,2025-06-13,Present,
S0968,2024-08-01,Present,
S0968,2025-05-07,Present,
S0968,2025-05-25,Absent,Position eight.
S0968,2025-05-17,Present,
S0968,2024-12-20,Present,
S0968,2025-04-09,Present,
S0968,2024-07-03,Present,
S0968,2025-03-14,Present,
S0968,2024-11-15,Present,
S0968,2025-03-17,Absent,Manage image century care.
S0968,2024-07-11,Absent,Gun her history consider sense.
S0968,2024-06-25,Present,
S0968,2024-12-02,Present,
S0968,2025-03-13,Present,
S0968,2024-08-28,Present,
S0968,2024-07-17,Present,
S0968,2025-01-30,Present,
S0968,2025-01-24,Present,
S0968,2024-08-18,Present,
S0968,2024-10-15,Present,
S0968,2025-03-14,Present,
S0968,2025-04-17,Present,
S0968,2024-07-05,Present,
S0968,2025-06-03,Present,
S0968,2024-11-24,Present,
S0968,2025-03-15,Present,
S0968,2024-07-30,Present,
S0968,2024-07-10,Present,
S0968,2024-10-18,Present,
S0968,2025-05-25,Present,
S0968,2025-01-13,Present,
S0968,2024-10-02,Absent,Road early.
S0968,2025-03-12,Present,
S0968,2025-05-13,Present,
S0968,2025-01-23,Present,
S0969,2024-07-27,Present,
S0969,2024-10-09,Present,
S0969,2025-05-26,Present,
S0969,2024-10-31,Absent,Catch responsibility clearly she.
S0969,2024-11-16,Present,
S0969,2024-11-24,Present,
S0969,2025-02-04,Present,
S0969,2024-08-10,Absent,Compare stage after condition especially.
S0969,2025-04-13,Present,
S0969,2025-05-22,Present,
S0969,2025-04-23,Present,
S0969,2025-04-25,Present,
S0969,2024-12-10,Present,
S0969,2024-12-13,Present,
S0969,2025-02-10,Present,
S0969,2025-06-12,Present,
S0969,2025-03-26,Present,
S0969,2025-02-14,Present,
S0969,2025-01-03,Present,
S0969,2024-10-22,Present,
S0969,2024-11-25,Present,
S0969,2025-01-08,Absent,Why game.
S0969,2024-07-26,Present,
S0969,2025-01-18,Present,
S0969,2024-12-24,Present,
S0969,2025-06-01,Present,
S0969,2024-11-29,Present,
S0969,2024-08-25,Present,
S0969,2025-05-26,Present,
S0969,2024-08-29,Present,
S0969,2024-07-17,Present,
S0969,2025-03-26,Absent,Stop where like development.
S0969,2024-12-15,Absent,Career best goal.
S0969,2025-04-28,Present,
S0969,2024-11-28,Present,
S0969,2024-08-12,Present,
S0969,2025-06-11,Present,
S0969,2025-03-20,Present,
S0969,2024-11-06,Present,
S0969,2025-05-06,Present,
S0969,2025-03-16,Present,
S0969,2024-11-15,Present,
S0969,2025-04-27,Present,
S0969,2025-04-23,Present,
S0969,2024-06-22,Present,
S0969,2025-02-02,Absent,Leave increase beat two.
S0969,2024-10-26,Present,
S0969,2024-10-02,Absent,Natural two whatever good.
S0969,2025-05-07,Absent,Range miss pull capital economic.
S0969,2024-12-24,Present,
S0969,2024-10-26,Present,
S0969,2025-03-28,Present,
S0969,2025-05-30,Present,
S0969,2024-10-09,Present,
S0969,2024-08-13,Present,
S0969,2024-12-04,Present,
S0969,2024-10-10,Present,
S0969,2024-09-11,Present,
S0969,2024-12-20,Present,
S0969,2025-04-04,Absent,Role smile between so boy.
S0969,2025-02-19,Present,
S0969,2024-10-10,Present,
S0969,2025-02-10,Present,
S0969,2024-10-14,Present,
S0969,2024-07-12,Present,
S0969,2024-08-08,Present,
S0969,2025-05-14,Present,
S0969,2024-10-11,Absent,Above address talk.
S0969,2025-05-26,Present,
S0969,2025-04-10,Present,
S0969,2025-03-07,Present,
S0969,2025-06-02,Present,
S0969,2024-08-25,Present,
S0969,2024-12-03,Present,
S0969,2024-11-01,Present,
S0969,2024-10-16,Present,
S0969,2025-01-01,Absent,Situation son.
S0969,2025-01-10,Present,
S0969,2025-02-11,Present,
S0969,2025-04-11,Present,
S0969,2025-05-07,Present,
S0969,2025-01-17,Present,
S0969,2024-11-05,Present,
S0969,2025-01-09,Present,
S0969,2024-12-27,Present,
S0969,2024-08-11,Present,
S0969,2025-02-24,Present,
S0969,2024-09-09,Present,
S0969,2025-01-04,Present,
S0969,2024-11-25,Present,
S0969,2025-04-09,Present,
S0969,2024-10-30,Present,
S0969,2025-04-20,Present,
S0969,2025-04-04,Present,
S0969,2024-09-30,Present,
S0969,2025-01-02,Present,
S0969,2024-08-07,Present,
S0969,2024-08-04,Present,
S0969,2024-06-23,Present,
S0969,2024-11-02,Present,
S0970,2024-08-12,Absent,Debate knowledge main here.
S0970,2025-04-23,Present,
S0970,2025-06-09,Present,
S0970,2025-03-04,Present,
S0970,2024-11-25,Absent,Glass able finally.
S0970,2024-12-30,Present,
S0970,2024-07-12,Present,
S0970,2025-02-17,Present,
S0970,2024-11-09,Present,
S0970,2025-04-19,Present,
S0970,2024-10-04,Present,
S0970,2024-10-24,Present,
S0970,2024-09-23,Present,
